Dem-06-4747-13552-Oto10	2004 	 1290.7257
Dem-06-4747-13552-Oto10	2005 	 1792.138
Dem-06-4747-13552-Oto10	2006 	 533.2347
Dem-06-4747-13552-Oto11	2001 	 370.9677
Dem-06-4747-13552-Oto11	2002 	 516.381
Dem-06-4747-13552-Oto11	2003 	 758.2361
Dem-06-4747-13552-Oto11	2004 	 774.3615
Dem-06-4747-13552-Oto11	2005 	 806.6129
Dem-06-4747-13552-Oto11	2006 	 322.9836
Dem-06-4747-13552-Oto12	2004 	 709.8607
Dem-06-4747-13552-Oto12	2005 	 354.8387
Dem-06-4747-13552-Oto12	2006 	 1000.13
Dem-06-4747-13552-Oto13	2004 	 1080.6451
Dem-06-4747-13552-Oto13	2005 	 613.7515
Dem-06-4747-13552-Oto13	2006 	 1018.1751
Dem-06-4747-13552-Oto15	2004 	 564.7465
Dem-06-4747-13552-Oto15	2005 	 565.437
Dem-06-4747-13552-Oto15	2006 	 436.677
Dem-06-4747-13552-Oto16	2003 	 1146.9772
Dem-06-4747-13552-Oto16	2004 	 905.527
Dem-06-4747-13552-Oto16	2005 	 727.4176
Dem-06-4747-13552-Oto16	2006 	 532.2581
Dem-06-4747-13552-Oto17	2003 	 483.871
Dem-06-4747-13552-Oto17	2004 	 596.9921
Dem-06-4747-13552-Oto17	2005 	 1048.5111
Dem-06-4747-13552-Oto17	2006 	 532.2581
Dem-06-4747-13552-Oto20	2004 	 1129.1474
Dem-06-4747-13552-Oto20	2005 	 1661.6035
Dem-06-4747-13552-Oto20	2006 	 1000.5201
Dem-06-4747-13552-Oto26	2001 	 370.9677
Dem-06-4747-13552-Oto26	2002 	 419.3548
Dem-06-4747-13552-Oto26	2003 	 919.4963
Dem-06-4747-13552-Oto26	2004 	 597.6454
Dem-06-4747-13552-Oto26	2005 	 1016.257
Dem-06-4747-13552-Oto26	2006 	 260.0728
Dem-06-4747-13552-Oto4	2002 	 1500.0867
Dem-06-4747-13552-Oto4	2003 	 741.9355
Dem-06-4747-13552-Oto4	2004 	 322.9836
Dem-06-4747-13552-Oto4	2005 	 403.5483
Dem-06-4747-13552-Oto4	2006 	 451.6129
Dem-06-4747-13552-Oto5	2002 	 1000.13
Dem-06-4747-13552-Oto5	2003 	 1162.2979
Dem-06-4747-13552-Oto5	2004 	 774.8653
Dem-06-4747-13552-Oto5	2005 	 661.487
Dem-06-4747-13552-Oto5	2006 	 435.7824
Dem-06-4747-13552-Oto7	2004 	 1338.8068
Dem-06-4747-13552-Oto7	2005 	 2145.4038
Dem-06-4747-13552-Oto7	2006 	 1146.1831
Dem-06-4747-13552-Oto8	2002 	 645.3629
Dem-06-4747-13552-Oto8	2003 	 1000.5201
Dem-06-4747-13552-Oto8	2004 	 1179.1856
Dem-06-4747-13552-Oto8	2005 	 451.9008
Dem-06-4747-13552-Oto8	2006 	 145.1613
Dem-06-4747-13552-Oto9	2002 	 1032.258
Dem-06-4747-13552-Oto9	2003 	 1258.9947
Dem-06-4747-13552-Oto9	2004 	 646.9733
Dem-06-4747-13552-Oto9	2005 	 387.0968
Dem-06-4747-13552-Oto9	2006 	 194.2193
Dem-07-5918-16435-Oto1	2001 	 1161.2903
Dem-07-5918-16435-Oto1	2002 	 225.8064
Dem-07-5918-16435-Oto1	2003 	 483.871
Dem-07-5918-16435-Oto1	2004 	 661.2903
Dem-07-5918-16435-Oto1	2005 	 451.6129
Dem-07-5918-16435-Oto1	2006 	 338.7097
Dem-07-5918-16435-Oto1	2007 	 338.7097
Dem-07-5918-16435-Oto10	2002 	 613.1154
Dem-07-5918-16435-Oto10	2003 	 1226.2308
Dem-07-5918-16435-Oto10	2004 	 532.2581
Dem-07-5918-16435-Oto10	2005 	 468.0199
Dem-07-5918-16435-Oto10	2006 	 677.6113
Dem-07-5918-16435-Oto10	2007 	 354.8387
Dem-07-5918-16435-Oto11	2001 	 596.7742
Dem-07-5918-16435-Oto11	2002 	 1032.258
Dem-07-5918-16435-Oto11	2003 	 564.5161
Dem-07-5918-16435-Oto11	2004 	 484.1397
Dem-07-5918-16435-Oto11	2005 	 322.5806
Dem-07-5918-16435-Oto11	2006 	 419.3548
Dem-07-5918-16435-Oto11	2007 	 290.3226
Dem-07-5918-16435-Oto12	2002 	 1129.1474
Dem-07-5918-16435-Oto12	2003 	 935.6229
Dem-07-5918-16435-Oto12	2004 	 629.8588
Dem-07-5918-16435-Oto12	2005 	 709.8607
Dem-07-5918-16435-Oto12	2006 	 420.5937
Dem-07-5918-16435-Oto12	2007 	 209.6774
Dem-07-5918-16435-Oto13	2000 	 854.9908
Dem-07-5918-16435-Oto13	2001 	 1032.258
Dem-07-5918-16435-Oto13	2002 	 1161.4023
Dem-07-5918-16435-Oto13	2003 	 1016.129
Dem-07-5918-16435-Oto13	2004 	 677.4193
Dem-07-5918-16435-Oto13	2005 	 371.3182
Dem-07-5918-16435-Oto13	2006 	 483.871
Dem-07-5918-16435-Oto13	2007 	 274.1935
Dem-07-5918-16435-Oto14	2004 	 1112.9032
Dem-07-5918-16435-Oto14	2005 	 1354.8387
Dem-07-5918-16435-Oto14	2006 	 1193.6573
Dem-07-5918-16435-Oto14	2007 	 854.8387
Dem-07-5918-16435-Oto15	2004 	 806.6129
Dem-07-5918-16435-Oto15	2005 	 1161.7382
Dem-07-5918-16435-Oto15	2006 	 887.0968
Dem-07-5918-16435-Oto15	2007 	 725.8064
Dem-07-5918-16435-Oto16	2001 	 645.1613
Dem-07-5918-16435-Oto16	2002 	 741.9355
Dem-07-5918-16435-Oto16	2003 	 241.9355
Dem-07-5918-16435-Oto16	2004 	 371.3182
Dem-07-5918-16435-Oto16	2005 	 709.6774
Dem-07-5918-16435-Oto16	2006 	 693.5484
Dem-07-5918-16435-Oto16	2007 	 354.8387
Dem-07-5918-16435-Oto18	2002 	 1403.2258
Dem-07-5918-16435-Oto18	2003 	 1000.13
Dem-07-5918-16435-Oto18	2004 	 564.7465
Dem-07-5918-16435-Oto18	2005 	 725.9856
Dem-07-5918-16435-Oto18	2006 	 823.2129
Dem-07-5918-16435-Oto18	2007 	 274.6675
Dem-07-5918-16435-Oto20	2003 	 1241.9355
Dem-07-5918-16435-Oto20	2004 	 903.2258
Dem-07-5918-16435-Oto20	2005 	 903.3698
Dem-07-5918-16435-Oto20	2006 	 580.6452
Dem-07-5918-16435-Oto20	2007 	 274.1935
Dem-07-5918-16435-Oto3	2002 	 1209.6774
Dem-07-5918-16435-Oto3	2003 	 532.2581
Dem-07-5918-16435-Oto3	2004 	 451.6129
Dem-07-5918-16435-Oto3	2005 	 451.9008
Dem-07-5918-16435-Oto3	2006 	 629.0322
Dem-07-5918-16435-Oto3	2007 	 306.4516
Dem-07-5918-16435-Oto4	2001 	 596.9921
Dem-07-5918-16435-Oto4	2002 	 741.9355
Dem-07-5918-16435-Oto4	2003 	 435.4839
Dem-07-5918-16435-Oto4	2004 	 741.9355
Dem-07-5918-16435-Oto4	2005 	 322.5806
Dem-07-5918-16435-Oto4	2006 	 242.4725
Dem-07-5918-16435-Oto4	2007 	 435.4839
Dem-07-5918-16435-Oto7	2004 	 984.3996
Dem-07-5918-16435-Oto7	2005 	 1952.679
Dem-07-5918-16435-Oto7	2006 	 1355.7025
Dem-07-5918-16435-Oto7	2007 	 758.7505
Dem-07-5918-16435-Oto8	2003 	 1064.6383
Dem-07-5918-16435-Oto8	2004 	 774.8653
Dem-07-5918-16435-Oto8	2005 	 645.3629
Dem-07-5918-16435-Oto8	2006 	 725.8064
Dem-07-5918-16435-Oto8	2007 	 532.2581
Dem-07-5918-16435-Oto9	2002 	 855.4471
Dem-07-5918-16435-Oto9	2003 	 1274.6018
Dem-07-5918-16435-Oto9	2004 	 790.9806
Dem-07-5918-16435-Oto9	2005 	 371.3182
Dem-07-5918-16435-Oto9	2006 	 210.2968
Dem-07-5918-16435-Oto9	2007 	 209.6774
Dem-08-6978-20058-Oto1	2005 	 983.871
Dem-08-6978-20058-Oto1	2006 	 1000.13
Dem-08-6978-20058-Oto1	2007 	 596.9921
Dem-08-6978-20058-Oto1	2008 	 629.239
Dem-08-6978-20058-Oto11	2006 	 580.6452
Dem-08-6978-20058-Oto11	2007 	 2193.5484
Dem-08-6978-20058-Oto11	2008 	 451.6129
Dem-08-6978-20058-Oto12	2005 	 967.8763
Dem-08-6978-20058-Oto12	2006 	 887.0968
Dem-08-6978-20058-Oto12	2007 	 741.9355
Dem-08-6978-20058-Oto12	2008 	 758.7505
Dem-08-6978-20058-Oto13	2006 	 1226.7611
Dem-08-6978-20058-Oto13	2007 	 1290.7257
Dem-08-6978-20058-Oto13	2008 	 1161.4023
Dem-08-6978-20058-Oto14	2005 	 1177.5298
Dem-08-6978-20058-Oto14	2006 	 564.5161
Dem-08-6978-20058-Oto14	2007 	 1081.7279
Dem-08-6978-20058-Oto14	2008 	 790.4871
Dem-08-6978-20058-Oto16	2005 	 1371.3472
Dem-08-6978-20058-Oto16	2006 	 709.6774
Dem-08-6978-20058-Oto16	2007 	 1064.6383
Dem-08-6978-20058-Oto16	2008 	 854.9908
Dem-08-6978-20058-Oto2	2006 	 693.5484
Dem-08-6978-20058-Oto2	2007 	 1532.5976
Dem-08-6978-20058-Oto2	2008 	 662.0766
Dem-08-6978-20058-Oto3	2001 	 580.8691
Dem-08-6978-20058-Oto3	2002 	 661.2903
Dem-08-6978-20058-Oto3	2003 	 758.7505
Dem-08-6978-20058-Oto3	2004 	 419.3548
Dem-08-6978-20058-Oto3	2005 	 435.4839
Dem-08-6978-20058-Oto3	2006 	 467.7419
Dem-08-6978-20058-Oto3	2007 	 741.9355
Dem-08-6978-20058-Oto3	2008 	 1016.129
Dem-08-6978-20058-Oto4	2005 	 1161.4023
Dem-08-6978-20058-Oto4	2006 	 645.3629
Dem-08-6978-20058-Oto4	2007 	 1097.2485
Dem-08-6978-20058-Oto4	2008 	 629.0322
Dem-08-6978-20058-Oto5	2005 	 984.0031
Dem-08-6978-20058-Oto5	2006 	 838.8647
Dem-08-6978-20058-Oto5	2007 	 870.9677
Dem-08-6978-20058-Oto5	2008 	 661.2903
Dem-08-6978-20058-Oto6	2004 	 1129.0322
Dem-08-6978-20058-Oto6	2005 	 661.2903
Dem-08-6978-20058-Oto6	2006 	 532.5024
Dem-08-6978-20058-Oto6	2007 	 549.335
Dem-08-6978-20058-Oto6	2008 	 355.2051
Dem-08-6978-20058-Oto7	2006 	 984.0031
Dem-08-6978-20058-Oto7	2007 	 1661.2903
Dem-08-6978-20058-Oto7	2008 	 2322.6366
Dem-08-6978-20058-Oto9	2007 	 1290.4234
Dem-08-6978-20058-Oto9	2008 	 1387.0968
D196 223- 21.02.96-Oto11	1992 	 710.4102
D196 223- 21.02.96-Oto11	1993 	 629.0322
D196 223- 21.02.96-Oto11	1994 	 1081.7279
D196 223- 21.02.96-Oto11	1995 	 1371.0626
D196 223- 21.02.96-Oto11	1996 	 322.5806
D196 223- 21.02.96-Oto12	1993 	 838.7097
D196 223- 21.02.96-Oto12	1994 	 1258.0645
D196 223- 21.02.96-Oto12	1995 	 1613.6288
D196 223- 21.02.96-Oto12	1996 	 1403.3185
D196 223- 21.02.96-Oto13	1992 	 1177.5298
D196 223- 21.02.96-Oto13	1993 	 1226.2308
D196 223- 21.02.96-Oto13	1994 	 1017.2804
D196 223- 21.02.96-Oto13	1995 	 422.1372
D196 223- 21.02.96-Oto13	1996 	 306.4516
D196 223- 21.02.96-Oto14	1992 	 1177.5298
D196 223- 21.02.96-Oto14	1993 	 1533.6157
D196 223- 21.02.96-Oto14	1994 	 1518.2723
D196 223- 21.02.96-Oto14	1995 	 645.3629
D196 223- 21.02.96-Oto14	1996 	 419.6649
D196 223- 21.02.96-Oto15	1993 	 1064.6383
D196 223- 21.02.96-Oto15	1994 	 1210.1074
D196 223- 21.02.96-Oto15	1995 	 903.3698
D196 223- 21.02.96-Oto15	1996 	 1050.3703
D196 223- 21.02.96-Oto16	1992 	 935.4839
D196 223- 21.02.96-Oto16	1993 	 839.3298
D196 223- 21.02.96-Oto16	1994 	 597.6454
D196 223- 21.02.96-Oto16	1995 	 613.7515
D196 223- 21.02.96-Oto16	1996 	 452.7635
D196 223- 21.02.96-Oto2	1992 	 419.3548
D196 223- 21.02.96-Oto2	1993 	 887.2434
D196 223- 21.02.96-Oto2	1994 	 1371.3472
D196 223- 21.02.96-Oto2	1995 	 1306.8498
D196 223- 21.02.96-Oto2	1996 	 903.2258
D196 223- 21.02.96-Oto3	1992 	 1145.1613
D196 223- 21.02.96-Oto3	1993 	 290.3226
D196 223- 21.02.96-Oto3	1994 	 742.1108
D196 223- 21.02.96-Oto3	1995 	 1129.493
D196 223- 21.02.96-Oto3	1996 	 678.187
D196 223- 21.02.96-Oto4	1990 	 1081.7279
D196 223- 21.02.96-Oto4	1991 	 985.0601
D196 223- 21.02.96-Oto4	1992 	 903.8016
D196 223- 21.02.96-Oto4	1993 	 952.8423
D196 223- 21.02.96-Oto4	1994 	 629.8588
D196 223- 21.02.96-Oto4	1995 	 451.9008
D196 223- 21.02.96-Oto4	1996 	 372.3676
D196 223- 21.02.96-Oto5	1993 	 1113.3706
D196 223- 21.02.96-Oto5	1994 	 501.0395
D196 223- 21.02.96-Oto5	1995 	 1113.0201
D196 223- 21.02.96-Oto5	1996 	 1146.9772
D196 223- 21.02.96-Oto6	1993 	 629.0322
D196 223- 21.02.96-Oto6	1994 	 1467.7419
D196 223- 21.02.96-Oto6	1995 	 1758.7302
D196 223- 21.02.96-Oto6	1996 	 871.5649
D196 223- 21.02.96-Oto7	1992 	 1080.7655
D196 223- 21.02.96-Oto7	1993 	 483.871
D196 223- 21.02.96-Oto7	1994 	 517.1361
D196 223- 21.02.96-Oto7	1995 	 758.2361
D196 223- 21.02.96-Oto7	1996 	 371.3182
D196 223- 21.02.96-Oto9	1990 	 484.1397
D196 223- 21.02.96-Oto9	1991 	 1097.841
D196 223- 21.02.96-Oto9	1992 	 870.9677
D196 223- 21.02.96-Oto9	1993 	 903.3698
D196 223- 21.02.96-Oto9	1994 	 225.8064
D196 223- 21.02.96-Oto9	1995 	 322.5806
D196 223- 21.02.96-Oto9	1996 	 274.1935
D2 769-OP-11.11.98-Oto19	1996 	 725.8064
D2 769-OP-11.11.98-Oto19	1997 	 1467.7419
D2 769-OP-11.11.98-Oto19	1998 	 1209.7849
D2 769-OP-11.11.98-Oto3	1996 	 790.9806
D2 769-OP-11.11.98-Oto3	1997 	 1435.5745
D2 769-OP-11.11.98-Oto3	1998 	 1177.8611
D2 769-OP-11.11.98-Oto4	1996 	 1096.7742
D2 769-OP-11.11.98-Oto4	1997 	 2000
D2 769-OP-11.11.98-Oto4	1998 	 1193.5484
D2 769-OP-11.11.98-Oto8	1994 	 1016.6409
D2 769-OP-11.11.98-Oto8	1995 	 1048.3871
D2 769-OP-11.11.98-Oto8	1996 	 629.0322
D2 769-OP-11.11.98-Oto8	1997 	 887.0968
D2 769-OP-11.11.98-Oto8	1998 	 903.2258
Dem-05-2924-10224-Oto1	2000 	 887.0968
Dem-05-2924-10224-Oto1	2001 	 1048.3871
Dem-05-2924-10224-Oto1	2002 	 1225.9125
Dem-05-2924-10224-Oto1	2003 	 403.5483
Dem-05-2924-10224-Oto1	2004 	 290.3226
Dem-05-2924-10224-Oto1	2005 	 1500.3468
Dem-05-2924-10224-Oto10	2002 	 903.8016
Dem-05-2924-10224-Oto10	2003 	 1342.203
Dem-05-2924-10224-Oto10	2004 	 1354.9347
Dem-05-2924-10224-Oto10	2005 	 467.7419
Dem-05-2924-10224-Oto12	2000 	 1065.0048
Dem-05-2924-10224-Oto12	2001 	 451.9008
Dem-05-2924-10224-Oto12	2002 	 614.8103
Dem-05-2924-10224-Oto12	2003 	 500.2601
Dem-05-2924-10224-Oto12	2004 	 483.871
Dem-05-2924-10224-Oto12	2005 	 356.302
Dem-05-2924-10224-Oto14	2000 	 451.9008
Dem-05-2924-10224-Oto14	2001 	 1580.7274
Dem-05-2924-10224-Oto14	2002 	 484.1397
Dem-05-2924-10224-Oto14	2003 	 1306.8498
Dem-05-2924-10224-Oto14	2004 	 451.6129
Dem-05-2924-10224-Oto14	2005 	 419.6649
Dem-05-2924-10224-Oto15	2001 	 548.3871
Dem-05-2924-10224-Oto15	2002 	 1258.478
Dem-05-2924-10224-Oto15	2003 	 1453.0459
Dem-05-2924-10224-Oto15	2004 	 1032.762
Dem-05-2924-10224-Oto15	2005 	 645.9672
Dem-05-2924-10224-Oto16	2001 	 968.2794
Dem-05-2924-10224-Oto16	2002 	 2130.0095
Dem-05-2924-10224-Oto16	2003 	 1226.2308
Dem-05-2924-10224-Oto16	2004 	 677.4193
Dem-05-2924-10224-Oto16	2005 	 404.5141
Dem-05-2924-10224-Oto18	2001 	 1145.1613
Dem-05-2924-10224-Oto18	2002 	 1338.7097
Dem-05-2924-10224-Oto18	2003 	 1354.8387
Dem-05-2924-10224-Oto18	2004 	 1209.6774
Dem-05-2924-10224-Oto18	2005 	 501.0395
Dem-05-2924-10224-Oto19	2001 	 903.3698
Dem-05-2924-10224-Oto19	2002 	 967.8763
Dem-05-2924-10224-Oto19	2003 	 516.129
Dem-05-2924-10224-Oto19	2004 	 1274.1935
Dem-05-2924-10224-Oto19	2005 	 774.1935
Dem-05-2924-10224-Oto2	2003 	 919.3548
Dem-05-2924-10224-Oto2	2004 	 1548.3871
Dem-05-2924-10224-Oto2	2005 	 1467.7419
Dem-05-2924-10224-Oto20	2001 	 725.8064
Dem-05-2924-10224-Oto20	2002 	 1451.9713
Dem-05-2924-10224-Oto20	2003 	 695.2342
Dem-05-2924-10224-Oto20	2004 	 758.0645
Dem-05-2924-10224-Oto20	2005 	 1017.2804
Dem-05-2924-10224-Oto3	1997 	 1306.4516
Dem-05-2924-10224-Oto3	1998 	 822.5806
Dem-05-2924-10224-Oto3	1999 	 871.5649
Dem-05-2924-10224-Oto3	2000 	 564.5161
Dem-05-2924-10224-Oto3	2001 	 354.8387
Dem-05-2924-10224-Oto3	2002 	 209.6774
Dem-05-2924-10224-Oto3	2003 	 177.4194
Dem-05-2924-10224-Oto3	2004 	 177.4194
Dem-05-2924-10224-Oto3	2005 	 209.6774
Dem-05-2924-10224-Oto4	2002 	 564.5161
Dem-05-2924-10224-Oto4	2003 	 1645.1613
Dem-05-2924-10224-Oto4	2004 	 1097.2485
Dem-05-2924-10224-Oto4	2005 	 1161.4023
Dem-05-2924-10224-Oto5	2002 	 838.8647
Dem-05-2924-10224-Oto5	2003 	 2129.0933
Dem-05-2924-10224-Oto5	2004 	 580.6452
Dem-05-2924-10224-Oto5	2005 	 435.4839
Dem-05-2924-10224-Oto6	2001 	 548.3871
Dem-05-2924-10224-Oto6	2002 	 1016.257
Dem-05-2924-10224-Oto6	2003 	 854.9908
Dem-05-2924-10224-Oto6	2004 	 661.2903
Dem-05-2924-10224-Oto6	2005 	 887.0968
Dem-05-2924-10224-Oto7	2003 	 822.7387
Dem-05-2924-10224-Oto7	2004 	 1258.478
Dem-05-2924-10224-Oto7	2005 	 903.2258
Dem-05-2924-10224-Oto8	2000 	 483.871
Dem-05-2924-10224-Oto8	2001 	 1080.7655
Dem-05-2924-10224-Oto8	2002 	 387.4326
Dem-05-2924-10224-Oto8	2003 	 532.2581
Dem-05-2924-10224-Oto8	2004 	 549.335
Dem-05-2924-10224-Oto8	2005 	 260.0728
Dem-05-2924-10224-Oto9	1997 	 838.7097
Dem-05-2924-10224-Oto9	1998 	 919.4963
Dem-05-2924-10224-Oto9	1999 	 501.0395
Dem-05-2924-10224-Oto9	2000 	 903.2258
Dem-05-2924-10224-Oto9	2001 	 564.7465
Dem-05-2924-10224-Oto9	2002 	 420.5937
Dem-05-2924-10224-Oto9	2003 	 225.8064
Dem-05-2924-10224-Oto9	2004 	 130.0364
Dem-05-2924-10224-Oto9	2005 	 210.2968
Dem-06-4747-13552-Oto1	2003 	 661.487
Dem-06-4747-13552-Oto1	2004 	 1113.3706
Dem-06-4747-13552-Oto1	2005 	 1048.3871
Dem-06-4747-13552-Oto1	2006 	 564.5161
Dem-06-4747-13552-Oto3	2004 	 1387.1905
Dem-06-4747-13552-Oto3	2005 	 1532.3429
Dem-06-4747-13552-Oto3	2006 	 967.7419
